OBJECTID,Fax_Number,City,Province,Geo_X,Geo_Y,Business_Id,Business_Name,Site_Postal_Code,Created_Date,Updated_Date,NAICSCode,NAICSCode_Desc,Telephone_Number,Web_Address,Mailing_Address1,Mailing_Address2,Mailing_City,Mailing_Province,Mailing_Country,Mailing_Postal_Code,Unit_Number,Business_Description,Street_Number,Street_Name,Street_Type,Street_Direction,Municipality,geometry,lon,lat
36862,,Ajax,Ontario,659139.2489,4854674.2554,569843,Bored Shirtless,L1S3J4,2019-06-12,2019-08-19,448199.0,All other clothing stores,9057183746,www.boredshirtless.com,,,,,,,,"Graphic apparel business that specializes in creating your next favourite T-shirt. ""Put what you love on a shirt!"" Direct-to-garment printing, not vinyl or ink transfers.  Screen printing, digital printing and embroidery available in bulk as well.",68,Slater,Crescent,,Ajax,POINT (-79.02080453204775 43.828008968981706),-79.02080453204775,43.828008968981706
36863,,Whitby,Ontario,663258.9217,4863204.9042,569844,Swag Elephant,L1P1N8,2019-06-12,2019-08-13,541920.0,Photographic services,9057183746,www.swagelephant.com,,,,,,,Bsmt,"Screen printing, digital printing, and embroidery services. Offers customizable products to businesses, schools, sports teams or charities. Options to suit all budgets and organizational needs with fast turnaround times and world class customer service.",115,Gartshore,Drive,,Whitby,POINT (-78.96699190135327 43.903869603049),-78.96699190135327,43.903869603049
36864,,Pickering,,654036.9894,4855769.4868,569845,Lai & Associates DMC,L1V6V2,2019-06-12,2019-08-06,541890.0,Other Services Related to Advertising,6476463386,www.laiandassociates.ca,,,,,,,,Digital media production and consultancy.,606,The Esplanade,,North,Pickering,POINT (-79.08390966933742 43.838945788920356),-79.08390966933742,43.838945788920356
36865,,Whitby,Ontario,666795.19,4861056.96,10514,Signature Indian Cuisine,L1N2K4,2019-06-12,,722511.0,Full-service restaurants,9056657392,www.signatureindia.ca,,,,,,L1N2K4,1-2,Indian restaurant.,1121,Dundas,Street,East,Whitby,POINT (-78.92365613532654 43.883751201137),-78.92365613532654,43.883751201137
36866,,Oshawa,Ontario,670906.75,4866925.8,163636,Baker's Dozen,L1G7T1,2019-06-13,2019-06-24,311811.0,Retail bakeries,2896342899,,,,,,,L1H3Z7,,Coffee and donut shop,250,Taunton,Road,East,Oshawa,POINT (-78.87062540217798 43.93561449148264),-78.87062540217798,43.93561449148264
36867,,Clarington,Ontario,677113.2715,4863887.3486,569849,Electric Design,L1E1X2,2019-06-13,2019-08-19,541514.0,Computer systems design and related services (except video game design and development),2896009671,electricdesign.ca,,,,,,,,Freelance Graphic Design Services,41,Sandringham,Drive,,Clarington,POINT (-78.79436296610646 43.90681093139848),-78.79436296610646,43.90681093139848
36868,,Ajax,,,,569850,Gregory J Development,L1S3Z4,2019-06-16,2019-08-19,541514.0,Computer systems design and related services (except video game design and development),2899230322,https://gjdev.ca/,,,,,,,,"Helping entrepreneurs and small businesses with their website. Learn what you do best, leave the website to us.",0,Finley,Avenue,,Ajax,,,
36869,,Uxbridge,Ontario,650246.66,4885533.76,402048,Dr. Brian St. John,L9P1V9,2019-06-18,,621110.0,Offices of physicians,9058526141,,,,,,,,202,Closed,29,Toronto,Street,South,Uxbridge,POINT (-79.12261111765567 44.107567130915704),-79.12261111765567,44.107567130915704
36870,,Pickering,Ontario,653421.63,4854470.64,569857,Durham IT Services,L1W1L7,2019-06-18,2019-08-19,541514.0,Computer systems design and related services (except video game design and development),3653005015,www.durham-it.ca,,,,,,,1303,IT Services,1235,Bayly,Street,,Pickering,POINT (-79.09193258510649 43.82738582034638),-79.09193258510649,43.82738582034638
36871,,Pickering,Ontario,653726.39,4855128.15,569858,"Dave Horan CPA, Professional Corporation",L1V7G5,2019-06-19,2019-08-19,541213.0,Tax preparation services,4169190540,www.davehorancpa.ca,,,,,,,300,"Accounting, Tax & Business Planning Services",1315,Pickering,Parkway,,Pickering,POINT (-79.0879554927969 43.83323926166402),-79.0879554927969,43.83323926166402
36872,,Oshawa,Ontario,672090.37,4861498.7,569859,People Ready,L1H4J5,2019-06-19,2019-06-27,561310.0,Employment placement agencies and executive search services,9054329700,https://www.peopleready.com/locations/oshawa-on-22,,,,,,,8,"PeopleReady is part of a national branch network of over 800 locations across the Canada, United States and Puerto Rico.
Our staffing specialists know exactly what work is in demand and available at the local level.",433,Simcoe,Street,South,Oshawa,POINT (-78.85764160990148 43.88650933173983),-78.85764160990148,43.88650933173983
36873,6054367100,Oshawa,Ontario,672703.72,4861018.91,4321,Bath Fitter,L1H3M4,2019-06-20,2019-06-27,551114.0,Head offices,9055712284,www.bathfitter.com,,,,,,L1H3M4,,Office. Regional headquarters for Bath Fitter Sales Representative. Offers bathroom renovations services. Open to the public. Does not store inventory.,158,Bloor,Street,East,Oshawa,POINT (-78.85016662097257 43.882049129531595),-78.85016662097257,43.882049129531595
36874,9055792524,Oshawa,Ontario,673503.22,4860409.91,6576,C.C.S. Industrials,L1H3V5,2019-06-21,2019-08-19,417230.0,"Industrial machinery, equipment and supplies merchant wholesalers",9055795222,,,,,,,L1H3V5,,"Industrial supplies, tools, and equipment",150,Wentworth,Street,East,Oshawa,POINT (-78.84041934555295 43.876382163274144),-78.84041934555295,43.876382163274144
36875,,Oshawa,Ontario,671944.34,4862540.29,370664,Canadian Cabinetry And Countertops,L1H1P8,2019-06-21,2019-07-12,238350.0,Finish carpentry contractors,2892220272,canadiancabinetry.ca,,,,,,,,Cabinets and countertops retail.,91,Bruce,Street,,Oshawa,POINT (-78.85912245629157 43.89591497844443),-78.85912245629157,43.89591497844443
36876,9057239023,Oshawa,Ontario,674236.15,4860587.49,6649,Canadian Red Cross - Region Of Durham Branch,L1H3V8,2019-06-21,2019-06-28,551114.0,Head offices,9057232933,www.redcross.ca,,,,,,L1H3V8,40-41,Office. Headquarters for the Canadian Red Cross. Manages first aid training programs and oversees other red cross operations in the Durham Region area.,585,Wentworth,Street,East,Oshawa,POINT (-78.83124509247152 43.877807174120306),-78.83124509247152,43.877807174120306
36877,,Oshawa,Ontario,671242.6,4862737.45,4518,Career School Of Hairstyling,L1G1A5,2019-06-21,2019-07-10,611511.0,Cosmetology and Barber Schools,9055763558,careerschool.ca,,,,,,,,"hair, beauty and nail styling school",92,Bond,Street,West,Oshawa,POINT (-78.86779049564501 43.89785222855895),-78.86779049564501,43.89785222855895
36878,,Oshawa,Ontario,674426.482,4860383.6,173600,Cirrus Contracting,L1H8B4,2019-06-21,2019-08-15,236220.0,Commercial and institutional building construction,9054289094,,,,,,,,,General contracting company,370,Marwood,Drive,,Oshawa,POINT (-78.82894430644765 43.87592775466168),-78.82894430644765,43.87592775466168
36879,,Oshawa,Ontario,673719.31,4860219.09,232802,City Wide Taxi,L1H2N7,2019-06-21,2019-08-19,485310.0,Taxi service,9055799393,,,,,,,,1-1a,Taxi service,190,Waterloo,Street,,Oshawa,POINT (-78.8377936908407 43.87461445399489),-78.8377936908407,43.87461445399489
36880,9055799991,Oshawa,Ontario,674540.57,4860866.87,4658,Cleeve Technology Incorporated,L1H7Y2,2019-06-21,2019-06-28,416110.0,Electrical wiring and construction supplies merchant wholesalers,9055799502,www.cleevetech.com,,,,,,L1H7Y2,,"Supplier of electrical interconnect components, assemblies and mechanical parts - wire/cable, boxes, panels.",716,Colonel Sam,Drive,,Oshawa,POINT (-78.82736722047386 43.880248860587905),-78.82736722047386,43.880248860587905
36881,9055769754,Oshawa,Ontario,673809.1,4859861.56,6563,Community Living Oshawa/Clarington,L1H3Y1,2019-06-21,2019-08-19,623210.0,Residential developmental handicap facilities,9055763011,www.communitylivingoc.ca,,,,,,L1H3Y1,,"Non-profit organization dedicated to supporting people with intellectual disabilities. 

",39,Wellington,Avenue,East,Oshawa,POINT (-78.83679331731028 43.871376510128854),-78.83679331731028,43.871376510128854
36882,,Oshawa,Ontario,672970.84,4861363.07,5757,Cullen Heating And Air Conditioning,L1H5K6,2019-06-21,2019-07-02,238220.0,"Plumbing, heating and air-conditioning contractors",9057259731,www.cullenheatingandair.com,,,,,,L1H5K6,,"Offers heating, air conditioning, and fireplace services and installations",577,Ritson,Road,South,Oshawa,POINT (-78.84673222002574 43.885083061621046),-78.84673222002574,43.885083061621046
36883,,Oshawa,Ontario,670007.36,4859360.35,6510,Del Monte Distribution Centre,L1J7E2,2019-06-21,2019-06-26,488490.0,Other support activities for road transportation,9057435900,www.freshdelmonte.com,,,,,,L1J7E2,,Distribution centre for Del Monte.,940,Thornton,Road,South,Oshawa,POINT (-78.8842366766593 43.86775250501512),-78.8842366766593,43.86775250501512
36884,,Oshawa,Ontario,674366.21,4860611.84,230689,Eriks,L1H6N7,2019-06-21,2019-06-28,488990.0,Other support activities for transportation,9057281656,www.eriks.ca,,,,,,,,Distributor of conveyor belts/rubber products,846,Farewell,Street,,Oshawa,POINT (-78.82961939884899 43.87799552963266),-78.82961939884899,43.87799552963266
36885,,Oshawa,Ontario,674542.03,4860316.64,336548,Getwrapped.ca,L1H7P8,2019-06-21,2019-07-02,418220.0,Other paper and disposable plastic product merchant wholesalers,9055711987,getwrapped.ca,,,,,,,1-2,digital graphic solutions,391,Marwood,Drive,,Oshawa,POINT (-78.82752901976951 43.87529797512477),-78.82752901976951,43.87529797512477
36886,9055794650,Oshawa,Ontario,672337.11,4863009.97,5055,Hakim Optical Factory Outlet,L1H1C7,2019-06-21,2019-08-15,446130.0,Optical goods stores,9055794220,www.hakimoptical.ca,,,,,,L1H1C7,,Retail outlet of glasses and eyeware.,264,King,Street,East,Oshawa,POINT (-78.85408363251622 43.90004915085926),-78.85408363251622,43.90004915085926
36887,9055767169,Oshawa,Ontario,673712.99,4860482.48,5584,Halenda's Fine Foods Ltd.,L1H5N7,2019-06-21,2019-07-02,413160.0,Red meat and meat product merchant wholesalers,9055766328,www.halendasmeats.com,,,,,,L1H5N7,,Meat packaging plant/meat products retail store.,915,Nelson,Street,,Oshawa,POINT (-78.83778657018682 43.876985736673866),-78.83778657018682,43.876985736673866
36888,9054048295,Oshawa,Ontario,671069.709,4860353.978,4393,Herc  Rentals,L1J5Y5,2019-06-21,2019-06-27,532410.0,"Construction, transportation, mining, and forestry machinery and equipment rental and leasing",9054048411,www.hercreentals.com,,,,,,L1J5Y5,,Construction equipment rental and services.,411,Bloor,Street,West,Oshawa,POINT (-78.87070617513946 43.876447176780864),-78.87070617513946,43.876447176780864
36889,,Oshawa,Ontario,673576.513,4862190.343,6699,Jamestown Bocxing club,L1H3Z7,2019-06-24,2019-08-19,611620.0,Athletic instruction,9052403500,,,,,,,,,Boxing club,373,Wilson,Road,South,Oshawa,POINT (-78.83892842212416 43.89238397658638),-78.83892842212416,43.89238397658638
36890,,Oshawa,Ontario,670709.86,4862576.5,4485,Medigas,L1J8P3,2019-06-24,2019-07-10,621610.0,Home health care services,9057238482,www.medigas.com,,,,,,L1J8P3,,"Home oxygen therapy , CPAP therapy, and medical equipment sales.",300,Bond,Street,West,Oshawa,POINT (-78.87447087143656 43.89652763438937),-78.87447087143656,43.89652763438937
36891,,Oshawa,Ontario,670753.88,4858072.85,6451,PEI-Genesis,L1J7A4,2019-06-24,2019-06-26,416110.0,Electrical wiring and construction supplies merchant wholesalers,9054489562,www.peigenesis.com,,,,,,L1J7A4,204,Office. Sales centre for an electronics company.,1255,Terwillegar,Avenue,,Oshawa,POINT (-78.8753640590892 43.8559958478403),-78.8753640590892,43.8559958478403
36892,,Oshawa,Ontario,670953.81,4858024.23,5648,Polmax Automation,L1J8M8,2019-06-24,2019-08-15,238150.0,Glass and glazing contractors,9057439100,www.polmaxautomation.com,,,,,,L1J8M8,,Industrial. Repairs machines and mechanical parts.,1200,Phillip Murray,Avenue,,Oshawa,POINT (-78.87289364395083 43.8555121229764),-78.87289364395083,43.8555121229764
36893,,Oshawa,Ontario,670586.91,4858136.6,6479,Primary Developments,L1J8M8,2019-06-24,2019-06-26,321919.0,Other millwork,9054380010,www.primarydevelopments.com,,,,,,L1J8M8,2-3,Custom woodworking.,1333,Thornton,Road,South,Oshawa,POINT (-78.87741984892251 43.85660803824938),-78.87741984892251,43.85660803824938
36894,,Oshawa,Ontario,671475.8737,4862819.3613,41839,Q's Royal Jewelllery,L1G1A2,2019-06-24,2019-07-11,448310.0,Jewellery stores,9055761110,www.qsroyaljewellery.com,,,,,,L1H3Z7,,Jewllery retail.,16,Bond,Street,West,Oshawa,POINT (-78.86486155671011 43.898534998415855),-78.86486155671011,43.898534998415855
36895,9055766244,Oshawa,Ontario,670769.37,4857979.11,5660,Rider Tool And Manufacturing,L1J6Z9,2019-06-24,2019-06-26,332999.0,All other miscellaneous fabricated metal product manufacturing,9055766990,www.ridertool.com,,,,,,L1J6Z9,,Manufacturing. Heavy machinery fabrication and repairs.,1270,Phillip Murray,Avenue,,Oshawa,POINT (-78.87520141510774 43.855148836214966),-78.87520141510774,43.855148836214966
36896,,Oshawa,Ontario,673839.06,4861205.37,230726,RMS Siding and Eavestrough,L1H6E7,2019-06-24,2019-06-27,238170.0,Siding contractors,9052408200,www.rmssidingandeavestrough.com,,,,,,,1,Siding and Eavestrough company,710,Wilson,Road,South,Oshawa,POINT (-78.83598296785158 43.883460077214544),-78.83598296785158,43.883460077214544
36897,,Oshawa,Ontario,673373.25,4863300.39,19714,Shine Salon & Spa,L1H1G3,2019-06-24,2019-07-03,812113.0,Nail Salons,9052400220,shinesalonandspa.ca,,,,,,L1H3Z7,3,Salon & Spa,621,King,Street,East,Oshawa,POINT (-78.84109633041352 43.90241918814255),-78.84109633041352,43.90241918814255
36898,,Oshawa,Ontario,671336.39,4862591.16,129838,Smoke's Poutinerie,L1H8W7,2019-06-24,2019-07-12,722513.0,Limited-Service Restaurants,9055762873,,,,,,,,,Poutine restaurant,75,King,Street,West,Oshawa,POINT (-78.86667049387418 43.896514205230154),-78.86667049387418,43.896514205230154
36899,9054321612,Oshawa,Ontario,673862.68,4860154.27,5564,TMT Metal Recyclers Ltd.,L1H5N9,2019-06-24,2019-07-02,418110.0,Recyclable metal merchant wholesalers,9054323092,,,,,,,L1H5N9,,"Industrial. Metal recyclers, buers, and disposal. Open storage.",1041,Nelson,Street,,Oshawa,POINT (-78.83603159981243 43.87399748177767),-78.83603159981243,43.87399748177767
36900,9055714768,Oshawa,Ontario,672488.75,4860629.01,6187,Townsend Electric Ltd,L1H4K5,2019-06-24,2019-06-27,238210.0,Electrical contractors and other wiring installation contractors,9057232343,,,,,,,L1H4K5,,Head office: Electrical contracting services,767,Simcoe,Street,South,Oshawa,POINT (-78.8529667706323 43.87859135465251),-78.8529667706323,43.87859135465251
36901,9057231100,Oshawa,Ontario,674774.54,4860437.56,537325,Triad Metals Incorporated,L1H6N8,2019-06-24,2019-07-02,416210.0,Metal service centres,8778233393,triadmetals.com,,,,,,,,Wholesale metal distribution,953,Farewell,Street,,Oshawa,POINT (-78.82459750183308 43.876330878330805),-78.82459750183308,43.876330878330805
36902,,Oshawa,Ontario,672042.37,4862691.63,481782,ON Tech University,L1H1H8,2019-06-24,2019-08-27,611310.0,Universities,,,,,,,,,,UOIT building.,61,Charles,Street,,Oshawa,POINT (-78.85785389182126 43.89725377266251),-78.85785389182126,43.89725377266251
36903,,Oshawa,Ontario,672073.26,4862729.94,476879,ON Tech University-Baagwaiting Indigenous Student Centre,L1H1H8,2019-06-24,2019-08-27,611310.0,Universities,,,,,,,,,,UOIT building - Indigenous student centre.,151,Athol,Street,East,Oshawa,POINT (-78.85745717263835 43.89759125292079),-78.85745717263835,43.89759125292079
36904,,Oshawa,Ontario,671711.37,4862792.0,374959,ON Tech University Regent Theatre,L1H1B4,2019-06-24,2019-08-26,711111.0,Theatre (except musical) companies,9057213399,,,,,,,,,UOIT theatre.,50,King,Street,East,Oshawa,POINT (-78.86194009511112 43.89823400578731),-78.86194009511112,43.89823400578731
36905,,Oshawa,Ontario,674306.86,4860333.63,476347,Wolseley,L1H7P8,2019-06-24,2019-07-02,238220.0,"Plumbing, heating and air-conditioning contractors",9055712063,www.wolseleyexpress.com,,,,,,,,"Plumbing, HVAC, waterworks, and industrial services",345,Marwood,Drive,,Oshawa,POINT (-78.83044848494451 43.87550643243331),-78.83044848494451,43.87550643243331
36906,,Ajax,Ontario,658696.53,4854801.11,569908,Dance Collective Studio Inc.,L1S7J7,2019-06-24,2019-06-27,611610.0,Fine arts schools,9052393393,http://www.dancecollectivestudio.com,,,,,,,5A,"Dance Studio
Dance Education",725,Westney,Road,South,Ajax,POINT (-79.02626971335081 43.82924566332103),-79.02626971335081,43.82924566332103
36907,,Oshawa,Ontario,671626.35,4862657.19,551009,IDEAL Mediation Inc.,,2019-06-25,2019-06-25,624190.0,Other individual and family services,2896883981,http://www.idealmediation.ca/,,,,,,,,civil and family mediation,21,Simcoe,Street,South,Oshawa,POINT (-78.86304139132586 43.89704086357516),-78.86304139132586,43.89704086357516
36908,,Oshawa,Ontario,671626.35,4862657.19,551006,Marguertie O'Neal Consulting Inc,L1H4G1,2019-06-25,2019-07-02,541611.0,Administrative management and general management consulting services,6479643932,http://margueriteoneal.ca/,,,,,,,,Change management consulting and executive coaching for individuals and businesses,21,Simcoe,Street,South,Oshawa,POINT (-78.86304139132586 43.89704086357516),-78.86304139132586,43.89704086357516
36909,,Oshawa,Ontario,671626.35,4862657.19,551011,Notaries Xpress,,2019-06-25,,541120.0,Offices of notaries,8889747446,https://notariesxpress.com/,,,,,,,,lawyers and notary,21,Simcoe,Street,South,Oshawa,POINT (-78.86304139132586 43.89704086357516),-78.86304139132586,43.89704086357516
36910,,Port Perry,,,,569918,Andersons Legal Services,L9L1B5,2019-06-26,2019-06-27,541190.0,Other legal services,9059851675,,,,,,,,,Process serving and Court filings,N/A,Regional Rd 21,,,Scugog,,,
36911,,Oshawa,Ontario,671060.0995,4861458.3913,569920,Tod's Information Systems Service,L1J1X2,2019-06-26,2019-06-27,541514.0,Computer systems design and related services (except video game design and development),9054426998,,,,,,,,405,IT support for individuals and small businesses,291,Marland,Avenue,,Oshawa,POINT (-78.87047162503704 43.886386329198174),-78.87047162503704,43.886386329198174
36912,,Port Perry,Ontario,666877.4,4885775.07,569921,AVZ Accounting & Tax Inc.,,2019-06-26,2019-06-27,541215.0,"Bookkeeping, payroll and related services",9059850152,,,,,,,,2,"Bookkeeping Services and Income Tax Preparation for individuals, small businesses and corporations",2220,7a,Highway,,Scugog,POINT (-78.91485691736551 44.106135476102644),-78.91485691736551,44.106135476102644
36913,,Oshawa,Ontario,671626.35,4862657.19,569925,Steamwise Cleaning,L1H4G1,2019-06-26,2019-07-03,561722.0,Janitorial services (except window cleaning),2898862455,,,,,,,,,Cleaning services.,21,Simcoe,Street,South,Oshawa,POINT (-78.86304139132586 43.89704086357516),-78.86304139132586,43.89704086357516
36914,,Ajax,Ontario,655030.0265,4857913.4872,569935,Skymark Realty & Appraisal,L1T3Z4,2019-06-28,2019-08-19,531210.0,Offices of Real Estate Agents and Brokers,4169976527,www.skymarkrealty.ca,,,,,,,,"Provide Commercial property appraisal and consulting services for lending institutions, businesses, lawyers and investors.",59,Annie,Crescent,,Ajax,POINT (-79.07094208977227 43.858031144115756),-79.07094208977227,43.858031144115756
36915,,Brooklin,Ontario,665136.8102,4870156.6187,569936,Emergency Notification Solutions,L1M2M4,2019-06-28,2019-09-30,524210.0,Insurance agencies and brokerages,6472271919,www.emergencynotificationsolutions.com,,,,,,,,"We are a Value Added Reseller specializing in “awareness solutions” that help prevent &/or reduce impacts of emergencies that cause loss of life, property, business, or convenience.",51,Hawstead,Crescent,,Whitby,POINT (-78.94146446875135 43.96600139930326),-78.94146446875135,43.96600139930326
